year,state,abbrev,name,id,race,candidate,party,vote,total_vote,date
2008,New York,NY,Herkimer,36043,President,Barack Obama,democrat,12094,27184,20191203
2008,New York,NY,Herkimer,36043,President,John McCain,republican,14619,27184,20191203
2008,New York,NY,Herkimer,36043,President,Other,NA,471,27184,20191203
2008,New York,NY,Jefferson,36045,President,Barack Obama,democrat,18166,38847,20191203
2008,New York,NY,Jefferson,36045,President,John McCain,republican,20219,38847,20191203
2008,New York,NY,Jefferson,36045,President,Other,NA,462,38847,20191203
2008,New York,NY,Kings,36047,President,Barack Obama,democrat,603525,759671,20191203
2008,New York,NY,Kings,36047,President,John McCain,republican,151872,759671,20191203
2008,New York,NY,Kings,36047,President,Other,NA,4274,759671,20191203
2008,New York,NY,Lewis,36049,President,Barack Obama,democrat,4986,11129,20191203
2008,New York,NY,Lewis,36049,President,John McCain,republican,5969,11129,20191203
2008,New York,NY,Lewis,36049,President,Other,NA,174,11129,20191203
2008,New York,NY,Livingston,36051,President,Barack Obama,democrat,13655,30127,20191203
2008,New York,NY,Livingston,36051,President,John McCain,republican,16030,30127,20191203
2008,New York,NY,Livingston,36051,President,Other,NA,442,30127,20191203
2008,New York,NY,Madison,36053,President,Barack Obama,democrat,14692,29778,20191203
2008,New York,NY,Madison,36053,President,John McCain,republican,14434,29778,20191203
2008,New York,NY,Madison,36053,President,Other,NA,652,29778,20191203
2008,New York,NY,Monroe,36055,President,Barack Obama,democrat,207225,355725,20191203
2008,New York,NY,Monroe,36055,President,John McCain,republican,144153,355725,20191203
2008,New York,NY,Monroe,36055,President,Other,NA,4347,355725,20191203
2008,New York,NY,Montgomery,36057,President,Barack Obama,democrat,9080,20175,20191203
2008,New York,NY,Montgomery,36057,President,John McCain,republican,10711,20175,20191203
2008,New York,NY,Montgomery,36057,President,Other,NA,384,20175,20191203
2008,New York,NY,Nassau,36059,President,Barack Obama,democrat,342067,635414,20191203
2008,New York,NY,Nassau,36059,President,John McCain,republican,288758,635414,20191203
2008,New York,NY,Nassau,36059,President,Other,NA,4589,635414,20191203
2008,New York,NY,New York,36061,President,Barack Obama,democrat,572126,667271,20191203
2008,New York,NY,New York,36061,President,John McCain,republican,89906,667271,20191203
2008,New York,NY,New York,36061,President,Other,NA,5239,667271,20191203
2008,New York,NY,Niagara,36063,President,Barack Obama,democrat,47303,95207,20191203
2008,New York,NY,Niagara,36063,President,John McCain,republican,46348,95207,20191203
2008,New York,NY,Niagara,36063,President,Other,NA,1556,95207,20191203
2008,New York,NY,Oneida,36065,President,Barack Obama,democrat,43506,94313,20191203
2008,New York,NY,Oneida,36065,President,John McCain,republican,49256,94313,20191203
2008,New York,NY,Oneida,36065,President,Other,NA,1551,94313,20191203
2008,New York,NY,Onondaga,36067,President,Barack Obama,democrat,129317,218194,20191203
2008,New York,NY,Onondaga,36067,President,John McCain,republican,84972,218194,20191203
2008,New York,NY,Onondaga,36067,President,Other,NA,3905,218194,20191203
2008,New York,NY,Ontario,36069,President,Barack Obama,democrat,25103,51020,20191203
2008,New York,NY,Ontario,36069,President,John McCain,republican,25171,51020,20191203
2008,New York,NY,Ontario,36069,President,Other,NA,746,51020,20191203
2008,New York,NY,Orange,36071,President,Barack Obama,democrat,78326,151918,20191203
2008,New York,NY,Orange,36071,President,John McCain,republican,72042,151918,20191203
2008,New York,NY,Orange,36071,President,Other,NA,1550,151918,20191203
2008,New York,NY,Orleans,36073,President,Barack Obama,democrat,6614,16574,20191203
2008,New York,NY,Orleans,36073,President,John McCain,republican,9708,16574,20191203
2008,New York,NY,Orleans,36073,President,Other,NA,252,16574,20191203
2008,New York,NY,Oswego,36075,President,Barack Obama,democrat,24777,49255,20191203
2008,New York,NY,Oswego,36075,President,John McCain,republican,23571,49255,20191203
2008,New York,NY,Oswego,36075,President,Other,NA,907,49255,20191203
2008,New York,NY,Otsego,36077,President,Barack Obama,democrat,13570,26101,20191203
2008,New York,NY,Otsego,36077,President,John McCain,republican,12026,26101,20191203
2008,New York,NY,Otsego,36077,President,Other,NA,505,26101,20191203
2008,New York,NY,Putnam,36079,President,Barack Obama,democrat,21613,47213,20191203
2008,New York,NY,Putnam,36079,President,John McCain,republican,25145,47213,20191203
2008,New York,NY,Putnam,36079,President,Other,NA,455,47213,20191203
2008,New York,NY,Queens,36081,President,Barack Obama,democrat,447906,597598,20191203
2008,New York,NY,Queens,36081,President,John McCain,republican,145898,597598,20191203
2008,New York,NY,Queens,36081,President,Other,NA,3794,597598,20191203
2008,New York,NY,Rensselaer,36083,President,Barack Obama,democrat,39753,73986,20191203
2008,New York,NY,Rensselaer,36083,President,John McCain,republican,32840,73986,20191203
2008,New York,NY,Rensselaer,36083,President,Other,NA,1393,73986,20191203
2008,New York,NY,Richmond,36085,President,Barack Obama,democrat,79311,166480,20191203
2008,New York,NY,Richmond,36085,President,John McCain,republican,86062,166480,20191203
2008,New York,NY,Richmond,36085,President,Other,NA,1107,166480,20191203
2008,New York,NY,Rockland,36087,President,Barack Obama,democrat,69543,132136,20191203
2008,New York,NY,Rockland,36087,President,John McCain,republican,61752,132136,20191203
2008,New York,NY,Rockland,36087,President,Other,NA,841,132136,20191203
2008,New York,NY,St. Lawrence,36089,President,Barack Obama,democrat,23706,41242,20191203
2008,New York,NY,St. Lawrence,36089,President,John McCain,republican,16956,41242,20191203
2008,New York,NY,St. Lawrence,36089,President,Other,NA,580,41242,20191203
2008,New York,NY,Saratoga,36091,President,Barack Obama,democrat,56645,111255,20191203
2008,New York,NY,Saratoga,36091,President,John McCain,republican,52855,111255,20191203
2008,New York,NY,Saratoga,36091,President,Other,NA,1755,111255,20191203
2008,New York,NY,Schenectady,36093,President,Barack Obama,democrat,38611,69778,20191203
2008,New York,NY,Schenectady,36093,President,John McCain,republican,29758,69778,20191203
2008,New York,NY,Schenectady,36093,President,Other,NA,1409,69778,20191203
2008,New York,NY,Schoharie,36095,President,Barack Obama,democrat,6009,14381,20191203
2008,New York,NY,Schoharie,36095,President,John McCain,republican,8071,14381,20191203
2008,New York,NY,Schoharie,36095,President,Other,NA,301,14381,20191203
2008,New York,NY,Schuyler,36097,President,Barack Obama,democrat,3933,8600,20191203
2008,New York,NY,Schuyler,36097,President,John McCain,republican,4542,8600,20191203
2008,New York,NY,Schuyler,36097,President,Other,NA,125,8600,20191203
2008,New York,NY,Seneca,36099,President,Barack Obama,democrat,7422,14725,20191203
2008,New York,NY,Seneca,36099,President,John McCain,republican,7038,14725,20191203
2008,New York,NY,Seneca,36099,President,Other,NA,265,14725,20191203
2008,New York,NY,Steuben,36101,President,Barack Obama,democrat,17148,41891,20191203
2008,New York,NY,Steuben,36101,President,John McCain,republican,24203,41891,20191203
2008,New York,NY,Steuben,36101,President,Other,NA,540,41891,20191203
2008,New York,NY,Suffolk,36103,President,Barack Obama,democrat,346379,659027,20191203
2008,New York,NY,Suffolk,36103,President,John McCain,republican,306815,659027,20191203
2008,New York,NY,Suffolk,36103,President,Other,NA,5833,659027,20191203
2008,New York,NY,Sullivan,36105,President,Barack Obama,democrat,16850,31153,20191203
2008,New York,NY,Sullivan,36105,President,John McCain,republican,13900,31153,20191203
2008,New York,NY,Sullivan,36105,President,Other,NA,403,31153,20191203
2008,New York,NY,Tioga,36107,President,Barack Obama,democrat,10172,23090,20191203
2008,New York,NY,Tioga,36107,President,John McCain,republican,12536,23090,20191203
2008,New York,NY,Tioga,36107,President,Other,NA,382,23090,20191203
2008,New York,NY,Tompkins,36109,President,Barack Obama,democrat,29826,42485,20191203
2008,New York,NY,Tompkins,36109,President,John McCain,republican,11927,42485,20191203
2008,New York,NY,Tompkins,36109,President,Other,NA,732,42485,20191203
2008,New York,NY,Ulster,36111,President,Barack Obama,democrat,52539,86461,20191203
2008,New York,NY,Ulster,36111,President,John McCain,republican,32527,86461,20191203
2008,New York,NY,Ulster,36111,President,Other,NA,1395,86461,20191203
2008,New York,NY,Warren,36113,President,Barack Obama,democrat,16281,32206,20191203
2008,New York,NY,Warren,36113,President,John McCain,republican,15429,32206,20191203
2008,New York,NY,Warren,36113,President,Other,NA,496,32206,20191203
2008,New York,NY,Washington,36115,President,Barack Obama,democrat,12741,25716,20191203
2008,New York,NY,Washington,36115,President,John McCain,republican,12533,25716,20191203
2008,New York,NY,Washington,36115,President,Other,NA,442,25716,20191203
2008,New York,NY,Wayne,36117,President,Barack Obama,democrat,18184,41002,20191203
2008,New York,NY,Wayne,36117,President,John McCain,republican,22239,41002,20191203
2008,New York,NY,Wayne,36117,President,Other,NA,579,41002,20191203
2008,New York,NY,Westchester,36119,President,Barack Obama,democrat,261810,412847,20191203
2008,New York,NY,Westchester,36119,President,John McCain,republican,147824,412847,20191203
2008,New York,NY,Westchester,36119,President,Other,NA,3213,412847,20191203
2008,New York,NY,Wyoming,36121,President,Barack Obama,democrat,6379,17658,20191203
2008,New York,NY,Wyoming,36121,President,John McCain,republican,10998,17658,20191203
2008,New York,NY,Wyoming,36121,President,Other,NA,281,17658,20191203
2008,New York,NY,Yates,36123,President,Barack Obama,democrat,4890,10264,20191203
2008,New York,NY,Yates,36123,President,John McCain,republican,5269,10264,20191203
2008,New York,NY,Yates,36123,President,Other,NA,105,10264,20191203
2008,North Carolina,NC,Alamance,37001,President,Barack Obama,democrat,28918,64353,20191203
2008,North Carolina,NC,Alamance,37001,President,John McCain,republican,34859,64353,20191203
2008,North Carolina,NC,Alamance,37001,President,Other,NA,576,64353,20191203
2008,North Carolina,NC,Alexander,37003,President,Barack Obama,democrat,5167,17254,20191203
2008,North Carolina,NC,Alexander,37003,President,John McCain,republican,11790,17254,20191203
2008,North Carolina,NC,Alexander,37003,President,Other,NA,297,17254,20191203
2008,North Carolina,NC,Alleghany,37005,President,Barack Obama,democrat,2021,5263,20191203
2008,North Carolina,NC,Alleghany,37005,President,John McCain,republican,3124,5263,20191203
2008,North Carolina,NC,Alleghany,37005,President,Other,NA,118,5263,20191203
2008,North Carolina,NC,Anson,37007,President,Barack Obama,democrat,6456,10733,20191203
2008,North Carolina,NC,Anson,37007,President,John McCain,republican,4207,10733,20191203
2008,North Carolina,NC,Anson,37007,President,Other,NA,70,10733,20191203
2008,North Carolina,NC,Ashe,37009,President,Barack Obama,democrat,4872,13069,20191203
2008,North Carolina,NC,Ashe,37009,President,John McCain,republican,7916,13069,20191203
2008,North Carolina,NC,Ashe,37009,President,Other,NA,281,13069,20191203
2008,North Carolina,NC,Avery,37011,President,Barack Obama,democrat,2178,7943,20191203
2008,North Carolina,NC,Avery,37011,President,John McCain,republican,5681,7943,20191203
2008,North Carolina,NC,Avery,37011,President,Other,NA,84,7943,20191203
2008,North Carolina,NC,Beaufort,37013,President,Barack Obama,democrat,9454,23010,20191203
2008,North Carolina,NC,Beaufort,37013,President,John McCain,republican,13460,23010,20191203
2008,North Carolina,NC,Beaufort,37013,President,Other,NA,96,23010,20191203
2008,North Carolina,NC,Bertie,37015,President,Barack Obama,democrat,6365,9763,20191203
2008,North Carolina,NC,Bertie,37015,President,John McCain,republican,3376,9763,20191203
2008,North Carolina,NC,Bertie,37015,President,Other,NA,22,9763,20191203
2008,North Carolina,NC,Bladen,37017,President,Barack Obama,democrat,7853,15480,20191203
2008,North Carolina,NC,Bladen,37017,President,John McCain,republican,7532,15480,20191203
2008,North Carolina,NC,Bladen,37017,President,Other,NA,95,15480,20191203
2008,North Carolina,NC,Brunswick,37019,President,Barack Obama,democrat,21331,52608,20191203
2008,North Carolina,NC,Brunswick,37019,President,John McCain,republican,30753,52608,20191203
2008,North Carolina,NC,Brunswick,37019,President,Other,NA,524,52608,20191203
2008,North Carolina,NC,Buncombe,37021,President,Barack Obama,democrat,69716,123795,20191203
2008,North Carolina,NC,Buncombe,37021,President,John McCain,republican,52494,123795,20191203
2008,North Carolina,NC,Buncombe,37021,President,Other,NA,1585,123795,20191203
2008,North Carolina,NC,Burke,37023,President,Barack Obama,democrat,14901,37443,20191203
2008,North Carolina,NC,Burke,37023,President,John McCain,republican,22102,37443,20191203
2008,North Carolina,NC,Burke,37023,President,Other,NA,440,37443,20191203
2008,North Carolina,NC,Cabarrus,37025,President,Barack Obama,democrat,31546,77994,20191203
2008,North Carolina,NC,Cabarrus,37025,President,John McCain,republican,45924,77994,20191203
2008,North Carolina,NC,Cabarrus,37025,President,Other,NA,524,77994,20191203
2008,North Carolina,NC,Caldwell,37027,President,Barack Obama,democrat,12081,35155,20191203
2008,North Carolina,NC,Caldwell,37027,President,John McCain,republican,22526,35155,20191203
2008,North Carolina,NC,Caldwell,37027,President,Other,NA,548,35155,20191203
2008,North Carolina,NC,Camden,37029,President,Barack Obama,democrat,1597,4821,20191203
2008,North Carolina,NC,Camden,37029,President,John McCain,republican,3140,4821,20191203
2008,North Carolina,NC,Camden,37029,President,Other,NA,84,4821,20191203
2008,North Carolina,NC,Carteret,37031,President,Barack Obama,democrat,11130,34597,20191203
2008,North Carolina,NC,Carteret,37031,President,John McCain,republican,23131,34597,20191203
2008,North Carolina,NC,Carteret,37031,President,Other,NA,336,34597,20191203
2008,North Carolina,NC,Caswell,37033,President,Barack Obama,democrat,5545,10862,20191203
2008,North Carolina,NC,Caswell,37033,President,John McCain,republican,5208,10862,20191203
2008,North Carolina,NC,Caswell,37033,President,Other,NA,109,10862,20191203
2008,North Carolina,NC,Catawba,37035,President,Barack Obama,democrat,25656,69451,20191203
2008,North Carolina,NC,Catawba,37035,President,John McCain,republican,42993,69451,20191203
2008,North Carolina,NC,Catawba,37035,President,Other,NA,802,69451,20191203
2008,North Carolina,NC,Chatham,37037,President,Barack Obama,democrat,17862,32880,20191203
2008,North Carolina,NC,Chatham,37037,President,John McCain,republican,14668,32880,20191203
2008,North Carolina,NC,Chatham,37037,President,Other,NA,350,32880,20191203
2008,North Carolina,NC,Cherokee,37039,President,Barack Obama,democrat,3785,12586,20191203
2008,North Carolina,NC,Cherokee,37039,President,John McCain,republican,8643,12586,20191203
2008,North Carolina,NC,Cherokee,37039,President,Other,NA,158,12586,20191203
2008,North Carolina,NC,Chowan,37041,President,Barack Obama,democrat,3688,7512,20191203
2008,North Carolina,NC,Chowan,37041,President,John McCain,republican,3773,7512,20191203
2008,North Carolina,NC,Chowan,37041,President,Other,NA,51,7512,20191203
2008,North Carolina,NC,Clay,37043,President,Barack Obama,democrat,1734,5543,20191203
2008,North Carolina,NC,Clay,37043,President,John McCain,republican,3707,5543,20191203
2008,North Carolina,NC,Clay,37043,President,Other,NA,102,5543,20191203
2008,North Carolina,NC,Cleveland,37045,President,Barack Obama,democrat,17363,43835,20191203
2008,North Carolina,NC,Cleveland,37045,President,John McCain,republican,26078,43835,20191203
2008,North Carolina,NC,Cleveland,37045,President,Other,NA,394,43835,20191203
2008,North Carolina,NC,Columbus,37047,President,Barack Obama,democrat,11076,24282,20191203
2008,North Carolina,NC,Columbus,37047,President,John McCain,republican,12994,24282,20191203
2008,North Carolina,NC,Columbus,37047,President,Other,NA,212,24282,20191203
2008,North Carolina,NC,Craven,37049,President,Barack Obama,democrat,19352,44598,20191203
2008,North Carolina,NC,Craven,37049,President,John McCain,republican,24901,44598,20191203
2008,North Carolina,NC,Craven,37049,President,Other,NA,345,44598,20191203
2008,North Carolina,NC,Cumberland,37051,President,Barack Obama,democrat,74693,127575,20191203
2008,North Carolina,NC,Cumberland,37051,President,John McCain,republican,52151,127575,20191203
2008,North Carolina,NC,Cumberland,37051,President,Other,NA,731,127575,20191203
2008,North Carolina,NC,Currituck,37053,President,Barack Obama,democrat,3737,11102,20191203
2008,North Carolina,NC,Currituck,37053,President,John McCain,republican,7234,11102,20191203
2008,North Carolina,NC,Currituck,37053,President,Other,NA,131,11102,20191203
2008,North Carolina,NC,Dare,37055,President,Barack Obama,democrat,8074,18048,20191203
2008,North Carolina,NC,Dare,37055,President,John McCain,republican,9745,18048,20191203
2008,North Carolina,NC,Dare,37055,President,Other,NA,229,18048,20191203
2008,North Carolina,NC,Davidson,37057,President,Barack Obama,democrat,22433,68581,20191203
2008,North Carolina,NC,Davidson,37057,President,John McCain,republican,45419,68581,20191203
2008,North Carolina,NC,Davidson,37057,President,Other,NA,729,68581,20191203
2008,North Carolina,NC,Davie,37059,President,Barack Obama,democrat,6178,20368,20191203
2008,North Carolina,NC,Davie,37059,President,John McCain,republican,13981,20368,20191203
2008,North Carolina,NC,Davie,37059,President,Other,NA,209,20368,20191203
2008,North Carolina,NC,Duplin,37061,President,Barack Obama,democrat,8958,19904,20191203
2008,North Carolina,NC,Duplin,37061,President,John McCain,republican,10834,19904,20191203
2008,North Carolina,NC,Duplin,37061,President,Other,NA,112,19904,20191203
2008,North Carolina,NC,Durham,37063,President,Barack Obama,democrat,103456,136897,20191203
2008,North Carolina,NC,Durham,37063,President,John McCain,republican,32353,136897,20191203
2008,North Carolina,NC,Durham,37063,President,Other,NA,1088,136897,20191203
2008,North Carolina,NC,Edgecombe,37065,President,Barack Obama,democrat,17403,25930,20191203
2008,North Carolina,NC,Edgecombe,37065,President,John McCain,republican,8445,25930,20191203
2008,North Carolina,NC,Edgecombe,37065,President,Other,NA,82,25930,20191203
2008,North Carolina,NC,Forsyth,37067,President,Barack Obama,democrat,91085,166133,20191203
2008,North Carolina,NC,Forsyth,37067,President,John McCain,republican,73674,166133,20191203
2008,North Carolina,NC,Forsyth,37067,President,Other,NA,1374,166133,20191203
2008,North Carolina,NC,Franklin,37069,President,Barack Obama,democrat,13085,26639,20191203
2008,North Carolina,NC,Franklin,37069,President,John McCain,republican,13273,26639,20191203
2008,North Carolina,NC,Franklin,37069,President,Other,NA,281,26639,20191203
2008,North Carolina,NC,Gaston,37071,President,Barack Obama,democrat,31384,84402,20191203
2008,North Carolina,NC,Gaston,37071,President,John McCain,republican,52507,84402,20191203
2008,North Carolina,NC,Gaston,37071,President,Other,NA,511,84402,20191203
2008,North Carolina,NC,Gates,37073,President,Barack Obama,democrat,2830,5420,20191203
2008,North Carolina,NC,Gates,37073,President,John McCain,republican,2547,5420,20191203
2008,North Carolina,NC,Gates,37073,President,Other,NA,43,5420,20191203
2008,North Carolina,NC,Graham,37075,President,Barack Obama,democrat,1265,4171,20191203
2008,North Carolina,NC,Graham,37075,President,John McCain,republican,2824,4171,20191203
2008,North Carolina,NC,Graham,37075,President,Other,NA,82,4171,20191203
2008,North Carolina,NC,Granville,37077,President,Barack Obama,democrat,13074,24725,20191203
2008,North Carolina,NC,Granville,37077,President,John McCain,republican,11447,24725,20191203
2008,North Carolina,NC,Granville,37077,President,Other,NA,204,24725,20191203
2008,North Carolina,NC,Greene,37079,President,Barack Obama,democrat,3796,8103,20191203
2008,North Carolina,NC,Greene,37079,President,John McCain,republican,4272,8103,20191203
2008,North Carolina,NC,Greene,37079,President,Other,NA,35,8103,20191203
2008,North Carolina,NC,Guilford,37081,President,Barack Obama,democrat,142101,241771,20191203
2008,North Carolina,NC,Guilford,37081,President,John McCain,republican,97718,241771,20191203
2008,North Carolina,NC,Guilford,37081,President,Other,NA,1952,241771,20191203
2008,North Carolina,NC,Halifax,37083,President,Barack Obama,democrat,16047,25091,20191203
2008,North Carolina,NC,Halifax,37083,President,John McCain,republican,8961,25091,20191203
2008,North Carolina,NC,Halifax,37083,President,Other,NA,83,25091,20191203
2008,North Carolina,NC,Harnett,37085,President,Barack Obama,democrat,16785,40705,20191203
2008,North Carolina,NC,Harnett,37085,President,John McCain,republican,23579,40705,20191203
2008,North Carolina,NC,Harnett,37085,President,Other,NA,341,40705,20191203
2008,North Carolina,NC,Haywood,37087,President,Barack Obama,democrat,12730,28067,20191203
2008,North Carolina,NC,Haywood,37087,President,John McCain,republican,14910,28067,20191203
2008,North Carolina,NC,Haywood,37087,President,Other,NA,427,28067,20191203
2008,North Carolina,NC,Henderson,37089,President,Barack Obama,democrat,20082,51614,20191203
2008,North Carolina,NC,Henderson,37089,President,John McCain,republican,30930,51614,20191203
2008,North Carolina,NC,Henderson,37089,President,Other,NA,602,51614,20191203
2008,North Carolina,NC,Hertford,37091,President,Barack Obama,democrat,7513,10650,20191203
2008,North Carolina,NC,Hertford,37091,President,John McCain,republican,3089,10650,20191203
2008,North Carolina,NC,Hertford,37091,President,Other,NA,48,10650,20191203
2008,North Carolina,NC,Hoke,37093,President,Barack Obama,democrat,9227,15627,20191203
2008,North Carolina,NC,Hoke,37093,President,John McCain,republican,6293,15627,20191203
2008,North Carolina,NC,Hoke,37093,President,Other,NA,107,15627,20191203
2008,North Carolina,NC,Hyde,37095,President,Barack Obama,democrat,1241,2469,20191203
2008,North Carolina,NC,Hyde,37095,President,John McCain,republican,1212,2469,20191203
2008,North Carolina,NC,Hyde,37095,President,Other,NA,16,2469,20191203
2008,North Carolina,NC,Iredell,37097,President,Barack Obama,democrat,27318,73162,20191203
2008,North Carolina,NC,Iredell,37097,President,John McCain,republican,45148,73162,20191203
2008,North Carolina,NC,Iredell,37097,President,Other,NA,696,73162,20191203
2008,North Carolina,NC,Jackson,37099,President,Barack Obama,democrat,8766,16866,20191203
2008,North Carolina,NC,Jackson,37099,President,John McCain,republican,7854,16866,20191203
2008,North Carolina,NC,Jackson,37099,President,Other,NA,246,16866,20191203
2008,North Carolina,NC,Johnston,37101,President,Barack Obama,democrat,26795,71017,20191203
2008,North Carolina,NC,Johnston,37101,President,John McCain,republican,43622,71017,20191203
2008,North Carolina,NC,Johnston,37101,President,Other,NA,600,71017,20191203
2008,North Carolina,NC,Jones,37103,President,Barack Obama,democrat,2378,5227,20191203
2008,North Carolina,NC,Jones,37103,President,John McCain,republican,2817,5227,20191203
2008,North Carolina,NC,Jones,37103,President,Other,NA,32,5227,20191203
2008,North Carolina,NC,Lee,37105,President,Barack Obama,democrat,10784,23788,20191203
2008,North Carolina,NC,Lee,37105,President,John McCain,republican,12775,23788,20191203
2008,North Carolina,NC,Lee,37105,President,Other,NA,229,23788,20191203
2008,North Carolina,NC,Lenoir,37107,President,Barack Obama,democrat,13378,26897,20191203
2008,North Carolina,NC,Lenoir,37107,President,John McCain,republican,13401,26897,20191203
2008,North Carolina,NC,Lenoir,37107,President,Other,NA,118,26897,20191203
2008,North Carolina,NC,Lincoln,37109,President,Barack Obama,democrat,11713,35798,20191203
2008,North Carolina,NC,Lincoln,37109,President,John McCain,republican,23631,35798,20191203
2008,North Carolina,NC,Lincoln,37109,President,Other,NA,454,35798,20191203
2008,North Carolina,NC,McDowell,37111,President,Barack Obama,democrat,6571,18386,20191203
2008,North Carolina,NC,McDowell,37111,President,John McCain,republican,11534,18386,20191203
2008,North Carolina,NC,McDowell,37111,President,Other,NA,281,18386,20191203
2008,North Carolina,NC,Macon,37113,President,Barack Obama,democrat,6620,17238,20191203
2008,North Carolina,NC,Macon,37113,President,John McCain,republican,10317,17238,20191203
2008,North Carolina,NC,Macon,37113,President,Other,NA,301,17238,20191203
2008,North Carolina,NC,Madison,37115,President,Barack Obama,democrat,5026,10379,20191203
2008,North Carolina,NC,Madison,37115,President,John McCain,republican,5192,10379,20191203
2008,North Carolina,NC,Madison,37115,President,Other,NA,161,10379,20191203
2008,North Carolina,NC,Martin,37117,President,Barack Obama,democrat,6539,12541,20191203
2008,North Carolina,NC,Martin,37117,President,John McCain,republican,5957,12541,20191203
2008,North Carolina,NC,Martin,37117,President,Other,NA,45,12541,20191203
2008,North Carolina,NC,Mecklenburg,37119,President,Barack Obama,democrat,253958,410817,20191203
2008,North Carolina,NC,Mecklenburg,37119,President,John McCain,republican,153848,410817,20191203
2008,North Carolina,NC,Mecklenburg,37119,President,Other,NA,3011,410817,20191203
2008,North Carolina,NC,Mitchell,37121,President,Barack Obama,democrat,2238,7846,20191203
2008,North Carolina,NC,Mitchell,37121,President,John McCain,republican,5499,7846,20191203
2008,North Carolina,NC,Mitchell,37121,President,Other,NA,109,7846,20191203
2008,North Carolina,NC,Montgomery,37123,President,Barack Obama,democrat,4926,11210,20191203
2008,North Carolina,NC,Montgomery,37123,President,John McCain,republican,6155,11210,20191203
2008,North Carolina,NC,Montgomery,37123,President,Other,NA,129,11210,20191203
2008,North Carolina,NC,Moore,37125,President,Barack Obama,democrat,17624,45328,20191203
2008,North Carolina,NC,Moore,37125,President,John McCain,republican,27314,45328,20191203
2008,North Carolina,NC,Moore,37125,President,Other,NA,390,45328,20191203
2008,North Carolina,NC,Nash,37127,President,Barack Obama,democrat,23099,47118,20191203
2008,North Carolina,NC,Nash,37127,President,John McCain,republican,23728,47118,20191203
2008,North Carolina,NC,Nash,37127,President,Other,NA,291,47118,20191203
2008,North Carolina,NC,New Hanover,37129,President,Barack Obama,democrat,49145,100665,20191203
2008,North Carolina,NC,New Hanover,37129,President,John McCain,republican,50544,100665,20191203
2008,North Carolina,NC,New Hanover,37129,President,Other,NA,976,100665,20191203
2008,North Carolina,NC,Northampton,37131,President,Barack Obama,democrat,6903,10618,20191203
2008,North Carolina,NC,Northampton,37131,President,John McCain,republican,3671,10618,20191203
2008,North Carolina,NC,Northampton,37131,President,Other,NA,44,10618,20191203
2008,North Carolina,NC,Onslow,37133,President,Barack Obama,democrat,19499,50203,20191203
2008,North Carolina,NC,Onslow,37133,President,John McCain,republican,30278,50203,20191203
2008,North Carolina,NC,Onslow,37133,President,Other,NA,426,50203,20191203
2008,North Carolina,NC,Orange,37135,President,Barack Obama,democrat,53806,74910,20191203
2008,North Carolina,NC,Orange,37135,President,John McCain,republican,20266,74910,20191203
2008,North Carolina,NC,Orange,37135,President,Other,NA,838,74910,20191203
2008,North Carolina,NC,Pamlico,37137,President,Barack Obama,democrat,2838,6712,20191203
2008,North Carolina,NC,Pamlico,37137,President,John McCain,republican,3823,6712,20191203
2008,North Carolina,NC,Pamlico,37137,President,Other,NA,51,6712,20191203
2008,North Carolina,NC,Pasquotank,37139,President,Barack Obama,democrat,10272,18180,20191203
2008,North Carolina,NC,Pasquotank,37139,President,John McCain,republican,7778,18180,20191203
2008,North Carolina,NC,Pasquotank,37139,President,Other,NA,130,18180,20191203
2008,North Carolina,NC,Pender,37141,President,Barack Obama,democrat,9907,23749,20191203
2008,North Carolina,NC,Pender,37141,President,John McCain,republican,13618,23749,20191203
2008,North Carolina,NC,Pender,37141,President,Other,NA,224,23749,20191203
2008,North Carolina,NC,Perquimans,37143,President,Barack Obama,democrat,2772,6501,20191203
2008,North Carolina,NC,Perquimans,37143,President,John McCain,republican,3678,6501,20191203
2008,North Carolina,NC,Perquimans,37143,President,Other,NA,51,6501,20191203
2008,North Carolina,NC,Person,37145,President,Barack Obama,democrat,8446,18632,20191203
2008,North Carolina,NC,Person,37145,President,John McCain,republican,10030,18632,20191203
2008,North Carolina,NC,Person,37145,President,Other,NA,156,18632,20191203
2008,North Carolina,NC,Pitt,37147,President,Barack Obama,democrat,40501,74884,20191203
2008,North Carolina,NC,Pitt,37147,President,John McCain,republican,33927,74884,20191203
2008,North Carolina,NC,Pitt,37147,President,Other,NA,456,74884,20191203
2008,North Carolina,NC,Polk,37149,President,Barack Obama,democrat,4396,10562,20191203
2008,North Carolina,NC,Polk,37149,President,John McCain,republican,5990,10562,20191203
2008,North Carolina,NC,Polk,37149,President,Other,NA,176,10562,20191203
2008,North Carolina,NC,Randolph,37151,President,Barack Obama,democrat,16414,58147,20191203
2008,North Carolina,NC,Randolph,37151,President,John McCain,republican,40998,58147,20191203
2008,North Carolina,NC,Randolph,37151,President,Other,NA,735,58147,20191203
2008,North Carolina,NC,Richmond,37153,President,Barack Obama,democrat,9713,19327,20191203
2008,North Carolina,NC,Richmond,37153,President,John McCain,republican,9424,19327,20191203
2008,North Carolina,NC,Richmond,37153,President,Other,NA,190,19327,20191203
2008,North Carolina,NC,Robeson,37155,President,Barack Obama,democrat,23058,40834,20191203
2008,North Carolina,NC,Robeson,37155,President,John McCain,republican,17433,40834,20191203
2008,North Carolina,NC,Robeson,37155,President,Other,NA,343,40834,20191203
